place_id,destination,title,city,state,address,latitude,longitude,rating,reviews_count,description,image_url,category,source_url,data_source
43,Dehradun,Dehradun Zoo,Dehradun,Uttarakhand,"Zoo, Malsi Deer Park, Dehradun, Uttarakhand 248009, India",30.3901127,78.0743453,4.1,4213,"Zoo with a facilities for kids, local & international species & views of the surrounding area.",https://lh5.googleusercontent.com/p/AF1QipO_WEtitghjdQpZqKjbWmhe1ngfbbsJGz-wVJ_N=w1920-h1080-k-no,Wildlife,"https://www.google.com/maps/place/Dehradun+Zoo/@30.3901127,78.0743453,17z/data=!3m1!4b1!4m6!3m5!1s0x3908d7a8f357c601:0xb897c477735c8cba!8m2!3d30.3901127!4d78.0743453!16s%2Fg%2F11c1rv24g9?hl=en",rich_dataset
44,Dehradun,Waterfall Maldevta,Dehradun,Uttarakhand,"84PQ+6M4, Dehradun, Uttarakhand 248008, India",30.3354345,78.1391001,4.4,1437,,https://lh5.googleusercontent.com/p/AF1QipM2JaDsDndgf3hMaUsY2Fb2QwmxO2r8xakzv6RS=w1920-h1080-k-no,Nature,"https://www.google.com/maps/place/Waterfall+Maldevta/@30.3354345,78.1391001,17z/data=!3m1!4b1!4m6!3m5!1s0x390927b1b2c6909d:0x6e3ae5c7481f1075!8m2!3d30.3354345!4d78.1391001!16s%2Fg%2F11ffgz6fzm?hl=en",rich_dataset
45,Rishikesh,Triveni Ghat,Rishikesh,Uttarakhand,"Jairam Ashram Marg, Triveni ghaat, Rishikesh, Uttarakhand 249201, India",30.1030015,78.2997309,4.5,34683,Elaborate statues & other structures line this spiritual site on the banks of the Ganges River.,https://lh5.googleusercontent.com/p/AF1QipOX2Wb5N7ZoZiKsnfJoYVATzo3dLzeGGefhdQGG=w1920-h1080-k-no,Pilgrimage,"https://www.google.com/maps/place/Triveni+Ghat/@30.1030015,78.2997309,17z/data=!3m1!4b1!4m6!3m5!1s0x390916046e7af13d:0x58f5fe472bf67b50!8m2!3d30.1030015!4d78.2997309!16s%2Fm%2F011l2lpm?hl=en",rich_dataset
46,Mussoorie,Mossy Falls,Mussoorie,Uttarakhand,"C3QV+CRW, Barlow Ganj, Mussoorie, Uttarakhand 248122, India",30.4386074,78.0945768,3.9,440,"Tranquil natural attraction known as ""Mossy Fall,"" surrounded by jungle greenery & singing birds.",https://lh5.googleusercontent.com/p/AF1QipMYLESTfOl8zFb-s8hg3ZYameCNYHWt6t0uxIfw=w1920-h1080-k-no,Nature,"https://www.google.com/maps/place/Mossy+Falls/@30.4386074,78.0945768,17z/data=!3m1!4b1!4m6!3m5!1s0x3908d74b45973aab:0x3b6cf6655f0c025d!8m2!3d30.4386074!4d78.0945768!16s%2Fg%2F1yl45v7r5?hl=en",rich_dataset
47,Nainital,Snow View,Nainital,Uttarakhand,"7, Maldon Cottage Raod, Mallital, Nainital, Uttarakhand 263002, India",29.3960585,79.4605175,4.3,8623,Mountaintop scenic spot featuring a ropeway to panoramic vistas of snow-capped Himalayan peaks.,https://lh5.googleusercontent.com/p/AF1QipN51FglR0Fj7kG8mnMORcn8bVhF0H8cpI2zvr72=w1920-h1080-k-no,Adventure,"https://www.google.com/maps/place/Snow+View/@29.3960585,79.4605175,17z/data=!3m1!4b1!4m6!3m5!1s0x39a0a18ce2aec543:0xd1ff87af95963fcf!8m2!3d29.3960585!4d79.4605175!16s%2Fm%2F0k7152q?hl=en",rich_dataset
48,Rishikesh,Ram jhula,Rishikesh,Uttarakhand,"48F7+GM6, Swarg Ashram, Rishikesh, Uttarakhand 249137, India",30.1237975,78.3141327,4.7,12794,,https://lh5.googleusercontent.com/p/AF1QipPlww-H33vcsnFH1htaTDh8XDMa9AOmjQCtRz7g=w1920-h1080-k-no,Adventure,"https://www.google.com/maps/place/Ram+jhula/@30.1237975,78.3141327,17z/data=!3m1!4b1!4m6!3m5!1s0x390917a558cfae0f:0x369c529a2b199db4!8m2!3d30.1237975!4d78.3141327!16s%2Fm%2F0j439np?hl=en",rich_dataset
49,Dharamshala,Thatharana Trek,Dharamshala,Himachal Pradesh,"village, above Kharota, Dharamshala, Himachal Pradesh 176218, India",32.2334593,76.3827004,4.9,140,,https://lh5.googleusercontent.com/p/AF1QipOCkrPiq3hTiVoriJFE9xmVawbIogNBMwxdbjY6=w1920-h1080-k-no,Adventure,"https://www.google.com/maps/place/Thatharana+Trek/@32.2334593,76.3827004,17z/data=!3m1!4b1!4m6!3m5!1s0x391b51791f5a5d7d:0xa157bc39e80654a0!8m2!3d32.2334593!4d76.3827004!16s%2Fg%2F11lm7bt5k6?hl=en",rich_dataset
50,Kasauli,Kasoli,Kasauli,Himachal Pradesh,"WX38+22J, Mall Rd, Kasauli, Himachal Pradesh 173204, India",30.9025987,76.9650231,4.5,161,,https://lh5.googleusercontent.com/p/AF1QipM2D2Q-QVbE1pIoELKPKx3NJnpaC9XsLwomQ76a=w1920-h1080-k-no,Adventure,"https://www.google.com/maps/place/Kasoli/@30.9025987,76.9650231,17z/data=!3m1!4b1!4m6!3m5!1s0x390f89e0b6359867:0x9529c7c8a8a49571!8m2!3d30.9025987!4d76.9650231!16s%2Fg%2F11pzs3s687?hl=en",rich_dataset
51,Dharamshala,Free Guide For You,Dharamshala,Himachal Pradesh,"59PJ+8FR, Village Tika Bani, Post Office Yol Cantt, Dharamshala, Himachal Pradesh 176052, India",32.18585,76.3811476,4.6,12,,https://lh5.googleusercontent.com/p/AF1QipOCkrPiq3hTiVoriJFE9xmVawbIogNBMwxdbjY6=w1920-h1080-k-no,Adventure,"https://www.google.com/maps/place/Free+Guide+For+You/@32.18585,76.3811476,17z/data=!3m1!4b1!4m6!3m5!1s0x391b523955661993:0x8a34b31504f39fb8!8m2!3d32.18585!4d76.3811476!16s%2Fg%2F11fylk7zh6?hl=en",rich_dataset
52,Manali,Manali Bazaar,Manali,Himachal Pradesh,"Chandigarh-Mandi, Kullu - Naggar - Manali Rd, Dhungri Village, Manali, Himachal Pradesh 175131, India",32.2439913,77.1894415,4.3,3875,,https://lh5.googleusercontent.com/p/AF1QipNTrzLf86RP9AOuJP_h2Idt6aPJbqox-uXLyuFf=w1920-h1080-k-no,Historical,"https://www.google.com/maps/place/Manali+Bazaar/@32.2439913,77.1894415,17z/data=!3m1!4b1!4m6!3m5!1s0x390488073ca38983:0xfcb4e143cf8a5cf0!8m2!3d32.2439913!4d77.1894415!16s%2Fg%2F1ptw891_4?hl=en",rich_dataset
53,Shimla,Rivoli Tunnel,Shimla,Himachal Pradesh,"Micro Bridge Computers, Shimla,, Lower Bazar, Shimla, Himachal Pradesh 171001, India",31.1044084,77.1721653,3.8,428,,https://lh5.googleusercontent.com/p/AF1QipNUXgJlT1E8n-hN7C_32Tgdj3o2jDUeAVglvAgE=w1920-h1080-k-no,Historical,"https://www.google.com/maps/place/Rivoli+Tunnel/@31.1044084,77.1721653,17z/data=!3m1!4b1!4m6!3m5!1s0x3905789350170fad:0xa7246cfb29db56e!8m2!3d31.1044084!4d77.1721653!16s%2Fg%2F11c0xrsp2z?hl=en",rich_dataset
54,Dharamshala,Dharamshala Stadium View,Dharamshala,Himachal Pradesh,"58XG+WJQ, ITI-Stadium Rd, Jawahar Nagar, Dharamshala, Himachal Pradesh 176215, India",32.1998433,76.3265947,4.6,646,,https://lh5.googleusercontent.com/p/AF1QipN6XDGT3mnTIY7fGccmQOshOXNT3-6TgNRjfKlI=w1920-h1080-k-no,Historical,"https://www.google.com/maps/place/Dharamshala+Stadium+View/@32.1998433,76.3265947,17z/data=!3m1!4b1!4m6!3m5!1s0x391b510650ee1979:0x5bdc5e3953ff7f3a!8m2!3d32.1998433!4d76.3265947!16s%2Fg%2F11hcknj78y?hl=en",rich_dataset
55,Shimla,"Ridge, Shimla",Shimla,Himachal Pradesh,"Ridge, The Mall, Shimla, Himachal Pradesh 171001, India",31.1048001,77.1746678,4.6,7133,,https://lh5.googleusercontent.com/p/AF1QipOxR8MTSqqIDtm7KKIWGzt__9Cc2jozG08J-Mdw=w1920-h1080-k-no,Historical,"https://www.google.com/maps/place/Ridge,+Shimla/@31.1048001,77.1746678,17z/data=!3m1!4b1!4m6!3m5!1s0x390579267ec9e8cb:0xeff9b4c6cb8ffbb1!8m2!3d31.1048001!4d77.1746678!16s%2Fg%2F11ghpzq731?hl=en",rich_dataset
56,Shimla,"Christ Church, Shimla",Shimla,Himachal Pradesh,"453G+P9F, Ridge To US Club, The Mall, Shimla, Himachal Pradesh 171001, India",31.1043145,77.1759177,4.6,19150,"Neo-Gothic-style church in scenic, romantic surrounds with stained glass & a pipe organ.",https://lh5.googleusercontent.com/p/AF1QipMM4J46WZmdSBGIBXQCwn8wzTZDIxE-j7ln3-E1=w1920-h1080-k-no,Pilgrimage,"https://www.google.com/maps/place/Christ+Church,+Shimla/@31.1043145,77.1759177,17z/data=!3m1!4b1!4m6!3m5!1s0x39057893f4c45e6b:0x10668d6302a9ac90!8m2!3d31.1043145!4d77.1759177!16s%2Fm%2F05pcbb0?hl=en",rich_dataset
57,Dharamshala,Dhauladhar view,Dharamshala,Himachal Pradesh,"683F+VQH, Palampur - Dharamshala Rd, Jawahar Nagar, Dharamshala, Himachal Pradesh 176215, India",32.2046774,76.3244828,4.9,7,,https://lh5.googleusercontent.com/p/AF1QipPwOQb5iBZ7xt_qY2VfuaBC8QVQYFBNUt6esSN-=w1920-h1080-k-no,Adventure,"https://www.google.com/maps/place/Dhauladhar+view/@32.2046774,76.3244828,17z/data=!3m1!4b1!4m6!3m5!1s0x391b51a5e092fd7d:0xa3cdc3ce9be80d23!8m2!3d32.2046774!4d76.3244828!16s%2Fg%2F11rglnlc22?hl=en",rich_dataset
58,Manali,Beas River Valley,Manali,Himachal Pradesh,"556F+9Q9, Kullu - Naggar - Manali Rd, Aleo, Manali, Himachal Pradesh 175143, India",32.1609081,77.1744909,4.6,37,,https://lh5.googleusercontent.com/p/AF1QipMavb0YlDm2o53J-mCUuljhWRKduhCgdr8r-XfJ=w1920-h1080-k-no,Nature,"https://www.google.com/maps/place/Beas+River+Valley/@32.1609081,77.1744909,17z/data=!3m1!4b1!4m6!3m5!1s0x390489d7c9a55ca5:0xb0eeb4e23ee25b97!8m2!3d32.1609081!4d77.1744909!16s%2Fg%2F11n_gqgjbl?hl=en",rich_dataset
59,Dalhousie,Hill Station,Dalhousie,Himachal Pradesh,"GXQC+F9X, Moti Tiba, Dalhousie, Himachal Pradesh 176304, India",32.5387385,75.9709978,4.3,47,,https://lh5.googleusercontent.com/p/AF1QipMlxywR5rZC3PeTzWzY67CQaMAoFlb7uEixEJ0k=w1920-h1080-k-no,Adventure,"https://www.google.com/maps/place/Hill+Station/@32.5387385,75.9709978,17z/data=!3m1!4b1!4m6!3m5!1s0x391c9141eaaaaaab:0x2ce8b053245908c7!8m2!3d32.5387385!4d75.9709978!16s%2Fg%2F11f1t2h45k?hl=en",rich_dataset
60,Shimla,Baba Bhalku Rail Museum,Shimla,Himachal Pradesh,"4539+G6X, Old Bus Stand Rd, Lalpani, Shimla, Himachal Pradesh 171001, India",31.1038647,77.1681181,4.1,150,,https://lh5.googleusercontent.com/p/AF1QipO5xVwRLO0qylncAMqdQhPPXmAvoV5xU225N8XT=w1920-h1080-k-no,Historical,"https://www.google.com/maps/place/Baba+Bhalku+Rail+Museum/@31.1038647,77.1681181,17z/data=!3m1!4b1!4m6!3m5!1s0x390578ec7aef553d:0xf294bbaf04af0abd!8m2!3d31.1038647!4d77.1681181!16s%2Fg%2F1hm35h3jw?hl=en",rich_dataset
61,Shimla,Rani Jhansi Park,Shimla,Himachal Pradesh,"453G+8XC, Mall Rd, Lakkar Bazar, Shimla, Himachal Pradesh 171001, India",31.1033,77.1774,4.3,1204,,https://lh5.googleusercontent.com/p/AF1QipO2I_LhkWlL58F-v4QtjsvqJmIScuQTMVvcaPfD=w1920-h1080-k-no,Nature,"https://www.google.com/maps/place/Rani+Jhansi+Park/@31.1033,77.1774,17z/data=!3m1!4b1!4m6!3m5!1s0x39057896a756e16b:0xb8f8f045fe0f3135!8m2!3d31.1033!4d77.1774!16s%2Fg%2F1td40w7y?hl=en",rich_dataset
62,Shimla,Vaishno Devi Temple,Shimla,Himachal Pradesh,"34PQ+9XH, National Highway-22, Bagh, Shimla, Himachal Pradesh 171004, India",31.0859285,77.1399836,4.6,1671,"Hindu temple complex featuring ornate, multi-tiered structures & a subterranean sanctuary.",https://lh5.googleusercontent.com/p/AF1QipM9Y5yiMwhqF-T0H9lx5bTJ-fDhshZ_vAtZqDha=w1920-h1080-k-no,Pilgrimage,"https://www.google.com/maps/place/Vaishno+Devi+Temple/@31.0859285,77.1399836,17z/data=!3m1!4b1!4m6!3m5!1s0x39057925a9d9f88d:0xd78a70b52d3f19ba!8m2!3d31.0859285!4d77.1399836!16s%2Fg%2F1pyqlh8fd?hl=en",rich_dataset
63,Manali,Hadimba Himachal Park,Manali,Himachal Pradesh,"65XH+4RJ, Old Manali, Manali, Himachal Pradesh 175131, India",32.2478393,77.1795187,4.7,39,,https://lh5.googleusercontent.com/p/AF1QipPcQter6Y3q_rJKeY5ZVEFbBZsUGNwb9ttI2L4f=w1920-h1080-k-no,Nature,"https://www.google.com/maps/place/Hadimba+Himachal+Park/@32.2478393,77.1795187,17z/data=!3m1!4b1!4m6!3m5!1s0x390487e38637d6b5:0x49a02e30af6c9b0c!8m2!3d32.2478393!4d77.1795187!16s%2Fg%2F11f3n25sz3?hl=en",rich_dataset
64,Nahan,"JAMTA HILLS, NAHAN",Nahan,Himachal Pradesh,"H8XC+FJF, Jamta, Nahan, Himachal Pradesh 173001, India",30.5987,77.321546,4.6,26,,https://lh5.googleusercontent.com/p/AF1QipNq7zox_yUadGnwHpm7YwSC1bblz20Y4F7vH16q=w1920-h1080-k-no,Adventure,"https://www.google.com/maps/place/JAMTA+HILLS,+NAHAN/@30.5987,77.321546,17z/data=!3m1!4b1!4m6!3m5!1s0x390f0d5b224421f3:0xbecb78e4a50f4221!8m2!3d30.5987!4d77.321546!16s%2Fg%2F11ll32jccp?hl=en",rich_dataset
65,Dalhousie,"Rock Garden, Devi Dehra",Dalhousie,Himachal Pradesh,"HX8R+HM7, Devi Dehra, Chamba, Dalhousie, Himachal Pradesh 176306, India",32.5664205,75.991681,3.9,1528,,https://lh5.googleusercontent.com/p/AF1QipNrXPur0vnPgdKH-3ZIscAYdqUMmN_CcL-bD6lG=w1920-h1080-k-no,Nature,"https://www.google.com/maps/place/Rock+Garden,+Devi+Dehra/@32.5664205,75.991681,17z/data=!3m1!4b1!4m6!3m5!1s0x391c93f899b0f421:0xa8639de52aeb397e!8m2!3d32.5664205!4d75.991681!16s%2Fg%2F124ypyl5c?hl=en",rich_dataset
66,Dharamshala,The Tibet Museum,Dharamshala,Himachal Pradesh,"2nd Floor, T building, CTA, Gangchen Kyishong, Dharamshala, 176215, India",32.2255993,76.324414,4.5,423,Cozy museum featuring photography & video exhibits devoted to the history & culture of Tibet.,https://lh5.googleusercontent.com/p/AF1QipMFkXDACGtiyVTBMHt0Hx-IpF_lqPdr5yh2uQ8=w1920-h1080-k-no,Historical,"https://www.google.com/maps/place/The+Tibet+Museum/@32.2255993,76.324414,17z/data=!3m1!4b1!4m6!3m5!1s0x391b512ee265008d:0x34c1a189fc34daf!8m2!3d32.2255993!4d76.324414!16s%2Fm%2F0vxd7t5?hl=en",rich_dataset
67,Dalhousie,Beeji's Park,Dalhousie,Himachal Pradesh,"GXPM+G3G, Dalhousie Khajjiar Rd, Dhupguri, Dalhousie, Himachal Pradesh 176304, India",32.5363146,75.9827003,4.5,2165,,https://lh5.googleusercontent.com/p/AF1QipPGtEUj5yXG5CEnJOo0dEv0PUtdNzzAHCWZYmO_=w1920-h1080-k-no,Nature,"https://www.google.com/maps/place/Beeji's+Park/@32.5363146,75.9827003,17z/data=!3m1!4b1!4m6!3m5!1s0x391c91481614e49f:0x9832f489e54d956!8m2!3d32.5363146!4d75.9827003!16s%2Fg%2F11g7z9f2f8?hl=en",rich_dataset
68,Manali,Ghatotkach Tree Temple,Manali,Himachal Pradesh,"65WJ+G5Q, Hadimba Temple Rd, Siyal, Manali, Himachal Pradesh 175131, India",32.2463472,77.1804886,4.4,233,"Traditional pagoda-style Hindu temple with an intricate wood facade in lush, forested surrounds.",https://lh5.googleusercontent.com/p/AF1QipMYsWjzL_2UEgocwFqRGPV5-JC9XPPI2lMesZkU=w1920-h1080-k-no,Pilgrimage,"https://www.google.com/maps/place/Ghatotkach+Tree+Temple/@32.2463472,77.1804886,17z/data=!3m1!4b1!4m6!3m5!1s0x390487e374c01993:0x88738ffe150341b5!8m2!3d32.2463472!4d77.1804886!16s%2Fg%2F11b7g1bn73?hl=en",rich_dataset
69,Shimla,Jakhu Ropeway Shimla,Shimla,Himachal Pradesh,"The Ridge, Ridge To US Club, Bemloi, Shimla, Himachal Pradesh 171001, India",31.102249,77.1794275,4.4,3625,,https://lh5.googleusercontent.com/p/AF1QipNNw9zc5iJt16BupJ0UtSnDRhYYWDJDXccYfOqg=w1920-h1080-k-no,Culture,"https://www.google.com/maps/place/Jakhu+Ropeway+Shimla/@31.102249,77.1794275,17z/data=!3m1!4b1!4m6!3m5!1s0x390578965960d2d5:0x9e50dffa622780d2!8m2!3d31.102249!4d77.1794275!16s%2Fg%2F11g71ffqfx?hl=en",rich_dataset
70,Shimla,Viceregal Lodge & Indian institute of Advance Study,Shimla,Himachal Pradesh,"Rashtrapati Nivas Chaura Maidan Road, Near, Observatory Hill, Boileauganj, Shimla, Himachal Pradesh 171005, India",31.1036324,77.1423878,4.6,7871,"This palatial former summer home of British viceroys, now a government office, offers guided tours.",https://lh3.googleusercontent.com/gps-proxy/ALm4wwmigBvpye7X29_69wxIHEYofMhFO-qQOOcNRHagqToyiPYDWlSca5ZzlKRQ_Iwynu_0r0XN9dg6-XITpAdxVMO02sMXLUD2SO2cgrLLvbOPjVFtkpMLQfaTlpgN0CzTnoIRzGVnteTTX1PBd6HES0IXbiKv-JZVYCOAZyundIEIsNM6YyRLj88=w1920-h1080-k-no,Historical,"https://www.google.com/maps/place/Viceregal+Lodge+%26+Indian+institute+of+Advance+Study/@31.1036324,77.1423878,17z/data=!3m1!4b1!4m6!3m5!1s0x3905791b0ab94b1d:0xc32a176520979987!8m2!3d31.1036324!4d77.1423878!16zL20vMGJ4X2hx?hl=en",rich_dataset
71,Nahan,Kalisthan Temple,Nahan,Himachal Pradesh,"H75X+5FH, Police Colony, Nahan, Himachal Pradesh 173001, India",30.5579414,77.2987412,4.6,212,,https://lh5.googleusercontent.com/p/AF1QipNOn5qahBT1SxeIqRUlJEXMhDEf7q6YZ3YH7M5H=w1920-h1080-k-no,Pilgrimage,"https://www.google.com/maps/place/Kalisthan+Temple/@30.5579414,77.2987412,17z/data=!3m1!4b1!4m6!3m5!1s0x390f0c1010336cb3:0x667ee29c4dbd1035!8m2!3d30.5579414!4d77.2987412!16s%2Fg%2F1tdms_ys?hl=en",rich_dataset
72,Shimla,Kamna Devi Temple,Shimla,Himachal Pradesh,"Prospect Hill, Boileauganj, Shimla, Himachal Pradesh 171005, India",31.0962518,77.1343226,4.5,424,"Sitting on top of Prospect Hill, this Hindu temple dedicated to Kali features scenic mountain views.",https://lh5.googleusercontent.com/p/AF1QipNAncuNk2puZRtgAZqTMi8LYFbEeemBGzBlXcdz=w1920-h1080-k-no,Pilgrimage,"https://www.google.com/maps/place/Kamna+Devi+Temple/@31.0962518,77.1343226,17z/data=!3m1!4b1!4m6!3m5!1s0x390579164d36d099:0xa22618d1d44ab67e!8m2!3d31.0962518!4d77.1343226!16s%2Fg%2F1hdzdm6vj?hl=en",rich_dataset
73,Kasauli,Monkey Point,Kasauli,Himachal Pradesh,"WX27+GX6, Kasauli, Himachal Pradesh 173204, India",30.90129,76.9648753,4.5,152,,https://lh5.googleusercontent.com/p/AF1QipNzmWlqp13L0u9omO1eJwjByqfQP6Qzp3Bke1hi=w1920-h1080-k-no,Adventure,"https://www.google.com/maps/place/Monkey+Point/@30.90129,76.9648753,17z/data=!3m1!4b1!4m6!3m5!1s0x390f89468f9df01f:0x18e9562f67b2a055!8m2!3d30.90129!4d76.9648753!16s%2Fg%2F11j_qn6mq6?hl=en",rich_dataset
74,Manali,Sajla Waterfall,Manali,Himachal Pradesh,"Sajla Waterfall Sajla, Manali, Himachal Pradesh 175136, India",32.1731413,77.2017626,4.8,445,,https://lh5.googleusercontent.com/p/AF1QipOs0ez2VGwH8hb-jkX3aVuSNCZJmLsPcIVYUXTt=w1920-h1080-k-no,Nature,"https://www.google.com/maps/place/Sajla+Waterfall/@32.1731413,77.2017626,17z/data=!3m1!4b1!4m6!3m5!1s0x3904631a93214079:0x214805f72ab3f785!8m2!3d32.1731413!4d77.2017626!16s%2Fg%2F11h7s1rjv1?hl=en",rich_dataset
75,Dharamshala,Aghanjar Mahadev,Dharamshala,Himachal Pradesh,"Khanyara - Dari Rd, Dharamshala, Himachal Pradesh 176215, India",32.2114558,76.3725837,4.7,1460,"Humble Hindu temple honoring Shiva, set in front of a serene stream running over large boulders.",https://lh5.googleusercontent.com/p/AF1QipM1kkY41LCWFBqA6cn9onvoOsz1zcZCuzIPWC2V=w1920-h1080-k-no,Pilgrimage,"https://www.google.com/maps/place/Aghanjar+Mahadev/@32.2114558,76.3725837,17z/data=!3m1!4b1!4m6!3m5!1s0x391b53d061a5125b:0x779e86067fe8b1f!8m2!3d32.2114558!4d76.3725837!16s%2Fg%2F1vqtf5nd?hl=en",rich_dataset
76,Manali,Baror Parsha Waterfall,Manali,Himachal Pradesh,"Baror, Manali, Himachal Pradesh 175131, India",32.2067855,77.1849004,4.6,171,,https://lh5.googleusercontent.com/p/AF1QipPvsAMglTQjXWT3u_Ii-VMLGbnKU1_zMPSVZxXV=w1920-h1080-k-no,Nature,"https://www.google.com/maps/place/Baror+Parsha+Waterfall/@32.2067855,77.1849004,17z/data=!3m1!4b1!4m6!3m5!1s0x390489ae3ec8f13b:0x55b09b8c4e026023!8m2!3d32.2067855!4d77.1849004!16s%2Fg%2F11jlbwj12t?hl=en",rich_dataset
77,Dharamshala,Lahesh Cave,Dharamshala,Himachal Pradesh,"79QC+2VW, Trail to Lahesh Caves, Dharamshala, Himachal Pradesh 176219, India",32.2876043,76.3721895,4.6,127,,https://lh5.googleusercontent.com/p/AF1QipOe6i4JT-7iQCoNYzP5lhyjCiZvUBf4pH7q2EJN=w1920-h1080-k-no,Historical,"https://www.google.com/maps/place/Lahesh+Cave/@32.2876043,76.3721895,17z/data=!3m1!4b1!4m6!3m5!1s0x391b542cddc51a11:0xfaf8113758e6b380!8m2!3d32.2876043!4d76.3721895!16s%2Fg%2F1hg4v3j78?hl=en",rich_dataset
78,Shimla,Shimla Heritage Museum,Shimla,Himachal Pradesh,"452G+4V9, Jakhoo Rd, The Mall, Shimla, Himachal Pradesh 171009, India",31.100296,77.1772249,3.9,291,"Museum in the United Services Club, dating to 1862, displaying photos of Shimla under British rule.",https://lh5.googleusercontent.com/p/AF1QipORtEsbExRkXAxIKX1vhdyhvYWumBxmoTiiM2sY=w1920-h1080-k-no,Historical,"https://www.google.com/maps/place/Shimla+Heritage+Museum/@31.100296,77.1772249,17z/data=!3m1!4b1!4m6!3m5!1s0x39057895df686593:0x1b0c01d411048a82!8m2!3d31.100296!4d77.1772249!16s%2Fg%2F11btyw3kmn?hl=en",rich_dataset
79,Dharamshala,Kalachakra temple,Dharamshala,Himachal Pradesh,"68QF+9GM, McLeod Ganj, Dharamshala, Himachal Pradesh 176219, India",32.2384689,76.323786,4.5,814,,https://lh5.googleusercontent.com/p/AF1QipNHK3-FlZaUeCU9Th47rLJZ7OtFfPvQ_DCa43t8=w1920-h1080-k-no,Pilgrimage,"https://www.google.com/maps/place/Kalachakra+temple/@32.2384689,76.323786,17z/data=!3m1!4b1!4m6!3m5!1s0x391b512c878b37cd:0xf8760ee86e21199!8m2!3d32.2384689!4d76.323786!16s%2Fg%2F11d_bvc1ky?hl=en",rich_dataset
80,Shimla,Shimla Water Catchment Wildlife Sanctuary,Shimla,Himachal Pradesh,"NH 22 Charabra Mashobra, Shimla, Himachal Pradesh 171012, India",31.1113908,77.2196979,4.4,412,"Forested nature preserve & site of the city’s water supply, featuring hiking trails & wildlife.",https://lh5.googleusercontent.com/p/AF1QipNwPVi7NUE5h2KfEmK4h0FcHRRZap01zmH12hjF=w1920-h1080-k-no,Nature,"https://www.google.com/maps/place/Shimla+Water+Catchment+Wildlife+Sanctuary/@31.1113908,77.2196979,17z/data=!3m1!4b1!4m6!3m5!1s0x39058242f9df93cf:0xc32844bb55a7f7ab!8m2!3d31.1113908!4d77.2196979!16s%2Fg%2F11b782js9x?hl=en",rich_dataset
81,Shimla,Bantony Castle,Shimla,Himachal Pradesh,"4549+FQP, Kali Bari Rd, The Mall, Shimla, Himachal Pradesh 171001, India",31.1062115,77.169456,4.2,343,"Colonial-era Maharaja palace with Tudor architecture & expansive grounds, slated to become a museum.",https://lh5.googleusercontent.com/p/AF1QipMM2jiKYf5ZlyO_I8R5TJYzSXASPjnogzNFfnEc=w1920-h1080-k-no,Historical,"https://www.google.com/maps/place/Bantony+Castle/@31.1062115,77.169456,17z/data=!3m1!4b1!4m6!3m5!1s0x390578ece2b7a221:0x5ef87249ce8ac3e5!8m2!3d31.1062115!4d77.169456!16s%2Fg%2F1v9l94dh?hl=en",rich_dataset
82,Dalhousie,Chamera Lake,Dalhousie,Himachal Pradesh,"J295+X3Q, Dalhousie, Himachal Pradesh 176312, India",32.6199739,76.00774,4.5,149,,https://lh5.googleusercontent.com/p/AF1QipOrei2Dr1j2wqpuxUYeCAPchqpV7GkMKC7IGhtT=w1920-h1080-k-no,Nature,"https://www.google.com/maps/place/Chamera+Lake/@32.6199739,76.00774,17z/data=!3m1!4b1!4m6!3m5!1s0x391c95e910a84f1f:0x1442fa7b87d6c20a!8m2!3d32.6199739!4d76.00774!16s%2Fg%2F11nfw2yn2m?hl=en",rich_dataset
83,Kasauli,Sunset Point,Kasauli,Himachal Pradesh,"VXRC+JGR, Kasauli, Himachal Pradesh 173220, India",30.8916236,76.9712609,4.5,6307,Lookout point above mist-prone wooded peaks & valleys at a hill station in a popular hiking area.,https://lh5.googleusercontent.com/p/AF1QipOYzL1-fRlAQ70tah6cOU-srjJn_opbZOGXn1A=w1920-h1080-k-no,Nature,"https://www.google.com/maps/place/Sunset+Point/@30.8916236,76.9712609,17z/data=!3m1!4b1!4m6!3m5!1s0x390f88dbf5b0aa01:0xb31dfad73b3de76d!8m2!3d30.8916236!4d76.9712609!16s%2Fg%2F11bvv4wh1n?hl=en",rich_dataset
84,Shimla,Shimla Tourist,Shimla,Himachal Pradesh,"4559+RVH, Shimla, Himachal Pradesh 171003, India",31.109559,77.1697308,4.6,38,,https://lh5.googleusercontent.com/p/AF1QipOeJo-gpvyLJXQocdFs3wVOZFDEHTz3BN5kJ-f3=w1920-h1080-k-no,Adventure,"https://www.google.com/maps/place/Shimla+Tourist/@31.109559,77.1697308,17z/data=!3m1!4b1!4m6!3m5!1s0x3905795d57bce9bb:0xccd1c95d8d80e036!8m2!3d31.109559!4d77.1697308!16s%2Fg%2F11lkdx0dlq?hl=en",rich_dataset
